rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
33,1,42004177,29771.75,29771.75,29738.0,29738.75,18,NQU6
33,1,42004177,29738.5,29738.5,29719.75,29726.5,34,NQU6
33,1,42004177,29718.0,29718.0,29709.0,29717.5,10,NQU6
33,1,42004177,29725.0,29725.0,29692.75,29695.25,15,NQU6
33,1,42004177,29705.5,29717.75,29695.25,29717.25,10,NQU6
33,1,42004177,29718.25,29718.25,29707.75,29715.25,7,NQU6
33,1,42004177,29717.25,29730.25,29717.25,29725.5,5,NQU6
33,1,42004177,29726.75,29726.75,29706.75,29706.75,8,NQU6
33,1,42004177,29710.0,29716.0,29700.0,29712.75,27,NQU6
33,1,42004177,29713.75,29713.75,29710.75,29710.75,4,NQU6
33,1,42004177,29715.75,29722.25,29712.25,29713.25,26,NQU6
33,1,42004177,29710.75,29711.0,29710.75,29711.0,3,NQU6
33,1,42004177,29717.0,29717.0,29716.5,29716.5,2,NQU6
33,1,42004177,29727.75,29733.5,29718.25,29731.0,9,NQU6
33,1,42004177,29730.0,29736.0,29724.75,29731.0,7,NQU6
33,1,42004177,29735.0,29748.0,29733.75,29748.0,9,NQU6
33,1,42004177,29738.25,29744.25,29738.25,29744.25,4,NQU6
33,1,42004177,29748.75,29759.25,29746.0,29759.25,7,NQU6
33,1,42004177,29752.5,29757.75,29751.75,29754.75,4,NQU6
33,1,42004177,29755.25,29760.25,29749.5,29757.5,17,NQU6
33,1,42004177,29755.75,29755.75,29750.25,29750.25,20,NQU6
33,1,42004177,29737.25,29737.25,29718.0,29718.0,4,NQU6
33,1,42004177,29723.5,29723.75,29693.0,29704.0,55,NQU6
33,1,42004177,29698.5,29698.5,29683.0,29683.0,9,NQU6
33,1,42004177,29684.0,29700.75,29673.75,29674.75,49,NQU6
33,1,42004177,29671.75,29688.25,29671.75,29682.75,11,NQU6
33,1,42004177,29675.75,29684.25,29675.5,29681.0,19,NQU6
33,1,42004177,29683.75,29684.75,29672.0,29679.0,7,NQU6
33,1,42004177,29673.75,29673.75,29667.0,29667.5,11,NQU6
33,1,42004177,29666.0,29678.0,29666.0,29668.0,6,NQU6
33,1,42004177,29660.25,29660.25,29646.75,29646.75,13,NQU6
33,1,42004177,29640.5,29644.75,29629.0,29634.0,70,NQU6
33,1,42004177,29631.5,29636.0,29625.0,29628.25,33,NQU6
33,1,42004177,29624.75,29624.75,29598.0,29602.75,39,NQU6
33,1,42004177,29604.75,29607.75,29568.0,29569.75,41,NQU6
33,1,42004177,29568.25,29576.75,29564.25,29573.5,34,NQU6
33,1,42004177,29573.75,29582.25,29563.5,29571.75,57,NQU6
33,1,42004177,29572.5,29572.75,29552.0,29564.25,19,NQU6
33,1,42004177,29566.75,29566.75,29554.25,29554.25,28,NQU6
33,1,42004177,29558.75,29575.25,29557.75,29569.5,30,NQU6
33,1,42004177,29567.75,29569.5,29559.25,29559.25,11,NQU6
33,1,42004177,29569.25,29569.25,29558.75,29558.75,2,NQU6
33,1,42004177,29559.0,29569.75,29559.0,29569.75,13,NQU6
33,1,42004177,29567.5,29568.75,29550.0,29552.25,32,NQU6
33,1,42004177,29547.0,29554.0,29544.0,29546.25,28,NQU6
33,1,42004177,29535.5,29535.5,29529.0,29529.0,7,NQU6
33,1,42004177,29511.0,29544.25,29511.0,29536.75,33,NQU6
33,1,42004177,29539.75,29542.25,29528.25,29541.25,19,NQU6
33,1,42004177,29533.5,29539.0,29527.25,29527.25,12,NQU6
33,1,42004177,29526.25,29529.75,29520.0,29529.75,21,NQU6
33,1,42004177,29538.5,29538.5,29531.25,29531.25,3,NQU6
33,1,42004177,29524.25,29524.25,29499.5,29500.0,8,NQU6
33,1,42004177,29496.5,29513.0,29495.25,29513.0,10,NQU6
33,1,42004177,29510.0,29510.75,29493.75,29510.75,15,NQU6
33,1,42004177,29501.75,29504.0,29488.5,29491.0,9,NQU6
33,1,42004177,29501.75,29511.75,29500.75,29500.75,8,NQU6
33,1,42004177,29499.0,29500.75,29495.5,29500.75,4,NQU6
33,1,42004177,29492.25,29492.25,29470.0,29470.0,12,NQU6
33,1,42004177,29476.75,29490.5,29475.5,29490.5,10,NQU6
33,1,42004177,29493.0,29493.0,29469.0,29469.0,28,NQU6
33,1,42004177,29472.0,29476.75,29463.0,29464.0,5,NQU6
33,1,42004177,29453.25,29459.25,29451.5,29459.25,7,NQU6
33,1,42004177,29462.5,29466.5,29455.75,29456.0,7,NQU6
33,1,42004177,29453.25,29474.0,29430.0,29474.0,35,NQU6
33,1,42004177,29450.0,29457.0,29433.75,29433.75,26,NQU6
33,1,42004177,29434.25,29447.0,29429.25,29439.75,10,NQU6
33,1,42004177,29414.75,29419.5,29407.25,29408.75,26,NQU6
33,1,42004177,29410.25,29410.25,29380.25,29384.25,26,NQU6
33,1,42004177,29384.75,29446.5,29384.75,29437.0,86,NQU6
33,1,42004177,29436.5,29458.0,29429.5,29430.25,19,NQU6
33,1,42004177,29419.75,29420.75,29407.75,29420.5,37,NQU6
33,1,42004177,29423.0,29423.0,29402.25,29402.25,3,NQU6
33,1,42004177,29404.25,29404.25,29400.0,29400.0,4,NQU6
33,1,42004177,29401.5,29424.0,29401.5,29424.0,8,NQU6
33,1,42004177,29436.25,29451.25,29425.0,29443.75,30,NQU6
33,1,42004177,29442.75,29484.25,29437.25,29483.75,25,NQU6
33,1,42004177,29487.75,29493.0,29459.5,29459.5,47,NQU6
33,1,42004177,29468.5,29477.0,29461.0,29463.25,37,NQU6
33,1,42004177,29460.25,29476.0,29460.25,29476.0,3,NQU6
33,1,42004177,29464.0,29464.0,29435.0,29435.0,6,NQU6
33,1,42004177,29437.0,29459.25,29437.0,29459.25,4,NQU6
33,1,42004177,29450.0,29452.75,29450.0,29452.75,3,NQU6
33,1,42004177,29461.75,29485.75,29461.75,29485.75,24,NQU6
33,1,42004177,29487.5,29487.5,29464.75,29464.75,13,NQU6
33,1,42004177,29476.5,29480.0,29460.0,29480.0,5,NQU6
33,1,42004177,29474.75,29484.0,29460.5,29469.5,7,NQU6
33,1,42004177,29450.0,29459.5,29431.5,29431.5,11,NQU6
33,1,42004177,29426.25,29426.5,29390.0,29390.0,19,NQU6
33,1,42004177,29390.0,29393.75,29380.25,29380.25,46,NQU6
33,1,42004177,29403.0,29411.5,29372.25,29372.25,17,NQU6
33,1,42004177,29366.75,29367.75,29352.5,29363.25,8,NQU6
33,1,42004177,29352.5,29366.25,29344.0,29349.25,46,NQU6
33,1,42004177,29344.25,29352.25,29344.25,29345.75,21,NQU6
33,1,42004177,29345.25,29356.25,29331.5,29353.0,14,NQU6
33,1,42004177,29323.0,29323.0,29306.75,29309.0,55,NQU6
33,1,42004177,29304.5,29307.75,29292.0,29297.75,49,NQU6
33,1,42004177,29300.0,29300.0,29276.0,29284.0,29,NQU6
33,1,42004177,29258.5,29304.25,29257.0,29296.75,29,NQU6
33,1,42004177,29275.25,29321.0,29275.25,29318.5,26,NQU6
33,1,42004177,29322.5,29322.5,29307.5,29307.5,4,NQU6
33,1,42004177,29302.75,29320.0,29277.75,29293.0,22,NQU6
33,1,42004177,29290.25,29297.75,29287.0,29297.75,36,NQU6
33,1,42004177,29301.0,29330.5,29301.0,29330.5,26,NQU6
33,1,42004177,29342.0,29379.0,29342.0,29379.0,26,NQU6
33,1,42004177,29365.75,29366.0,29350.0,29350.0,20,NQU6
33,1,42004177,29361.0,29400.5,29361.0,29400.25,29,NQU6
33,1,42004177,29397.75,29410.25,29397.75,29408.5,15,NQU6
33,1,42004177,29408.75,29429.0,29407.75,29429.0,18,NQU6
33,1,42004177,29433.0,29435.75,29404.25,29404.25,66,NQU6
33,1,42004177,29389.0,29398.25,29380.25,29391.75,20,NQU6
33,1,42004177,29375.5,29375.5,29359.5,29359.75,44,NQU6
33,1,42004177,29361.5,29380.0,29361.25,29373.0,14,NQU6
33,1,42004177,29367.25,29393.75,29367.25,29393.75,11,NQU6
33,1,42004177,29392.75,29420.0,29392.75,29412.5,74,NQU6
33,1,42004177,29396.0,29409.75,29381.5,29409.75,36,NQU6
33,1,42004177,29391.25,29415.0,29391.25,29415.0,19,NQU6
33,1,42004177,29421.0,29421.0,29394.0,29410.0,10,NQU6
33,1,42004177,29404.0,29437.5,29404.0,29431.0,22,NQU6
33,1,42004177,29426.0,29426.0,29403.25,29403.25,66,NQU6
33,1,42004177,29385.5,29385.5,29346.5,29349.25,13,NQU6
33,1,42004177,29334.5,29352.0,29334.5,29348.0,8,NQU6
33,1,42004177,29344.0,29357.5,29338.25,29356.0,7,NQU6
33,1,42004177,29364.0,29377.5,29335.5,29377.5,45,NQU6
33,1,42004177,29378.75,29405.5,29373.75,29405.5,13,NQU6
33,1,42004177,29397.5,29414.25,29389.25,29414.25,19,NQU6
33,1,42004177,29412.25,29420.5,29412.25,29420.5,3,NQU6
33,1,42004177,29430.25,29442.75,29416.75,29416.75,19,NQU6
33,1,42004177,29427.0,29441.25,29427.0,29440.75,6,NQU6
33,1,42004177,29434.5,29451.0,29420.75,29447.5,7,NQU6
33,1,42004177,29459.75,29460.0,29441.25,29458.0,9,NQU6
33,1,42004177,29456.0,29457.25,29426.0,29433.75,35,NQU6
33,1,42004177,29436.0,29436.0,29412.5,29425.75,51,NQU6
33,1,42004177,29413.0,29414.0,29401.0,29402.25,7,NQU6
33,1,42004177,29406.25,29406.25,29379.0,29379.0,10,NQU6
33,1,42004177,29389.25,29389.25,29388.0,29388.0,4,NQU6
33,1,42004177,29372.75,29374.0,29352.5,29352.5,17,NQU6
33,1,42004177,29350.0,29350.0,29346.75,29348.25,3,NQU6
33,1,42004177,29338.0,29338.0,29288.25,29294.5,45,NQU6
33,1,42004177,29300.0,29320.75,29295.25,29312.5,37,NQU6
33,1,42004177,29309.75,29309.75,29217.25,29218.5,14,NQU6
33,1,42004177,29219.0,29223.25,29186.75,29207.5,18,NQU6
33,1,42004177,29216.25,29216.25,29167.25,29167.25,15,NQU6
33,1,42004177,29186.5,29190.0,29176.5,29178.5,18,NQU6
33,1,42004177,29166.5,29171.25,29156.5,29156.5,18,NQU6
33,1,42004177,29154.0,29165.25,29145.0,29145.0,8,NQU6
33,1,42004177,29138.75,29160.0,29136.0,29160.0,11,NQU6
33,1,42004177,29171.5,29182.75,29164.5,29182.75,15,NQU6
33,1,42004177,29196.0,29201.0,29186.5,29186.5,5,NQU6
33,1,42004177,29170.0,29170.0,29142.25,29142.25,10,NQU6
33,1,42004177,29145.0,29145.0,29115.0,29115.0,19,NQU6
33,1,42004177,29115.75,29119.25,29100.0,29103.75,7,NQU6
33,1,42004177,29116.0,29116.0,29114.5,29114.5,3,NQU6
33,1,42004177,29110.0,29117.0,29105.0,29105.0,5,NQU6
33,1,42004177,29112.0,29130.0,29112.0,29126.25,17,NQU6
33,1,42004177,29123.75,29123.75,29107.5,29107.5,2,NQU6
33,1,42004177,29107.25,29107.75,29086.25,29099.0,15,NQU6
33,1,42004177,29093.5,29093.5,29093.5,29093.5,1,NQU6
33,1,42004177,29092.5,29092.5,29092.5,29092.5,1,NQU6
33,1,42004177,29114.0,29114.0,29109.5,29112.25,8,NQU6
33,1,42004177,29112.0,29112.0,29111.0,29111.0,3,NQU6
33,1,42004177,29115.25,29115.25,29115.25,29115.25,1,NQU6
33,1,42004177,29118.75,29135.5,29117.75,29128.25,15,NQU6
33,1,42004177,29123.5,29130.0,29119.0,29130.0,5,NQU6
33,1,42004177,29132.5,29132.75,29132.5,29132.75,2,NQU6
33,1,42004177,29151.0,29157.0,29150.0,29152.25,6,NQU6
33,1,42004177,29143.5,29144.5,29143.5,29144.5,2,NQU6
33,1,42004177,29103.75,29103.75,29097.5,29097.5,8,NQU6
33,1,42004177,29111.5,29111.5,29111.5,29111.5,1,NQU6
33,1,42004177,29100.0,29102.25,29100.0,29102.25,2,NQU6
33,1,42004177,29101.25,29101.25,29101.25,29101.25,1,NQU6
33,1,42004177,29095.0,29095.0,29087.75,29087.75,2,NQU6
33,1,42004177,29085.25,29092.0,29085.25,29086.0,6,NQU6
33,1,42004177,29090.5,29108.5,29090.5,29095.5,12,NQU6
33,1,42004177,29076.25,29084.0,29070.0,29084.0,14,NQU6
33,1,42004177,29086.5,29086.5,29086.5,29086.5,1,NQU6
33,1,42004177,29103.5,29103.5,29103.0,29103.0,2,NQU6
33,1,42004177,29100.0,29100.0,29092.5,29094.75,3,NQU6
33,1,42004177,29083.75,29083.75,29083.75,29083.75,1,NQU6
33,1,42004177,29088.5,29088.5,29082.75,29082.75,4,NQU6
33,1,42004177,29085.0,29096.0,29083.5,29096.0,4,NQU6
33,1,42004177,29095.0,29102.25,29094.0,29098.5,6,NQU6
33,1,42004177,29097.0,29097.0,29090.25,29093.0,3,NQU6
33,1,42004177,29095.5,29095.5,29090.5,29090.5,3,NQU6
33,1,42004177,29089.5,29094.0,29084.0,29084.0,5,NQU6
33,1,42004177,29076.0,29076.0,29076.0,29076.0,1,NQU6
33,1,42004177,29076.0,29091.25,29076.0,29091.25,5,NQU6
33,1,42004177,29091.0,29091.0,29089.0,29089.0,2,NQU6
33,1,42004177,29097.75,29117.25,29097.75,29116.0,41,NQU6
33,1,42004177,29125.5,29128.0,29123.75,29128.0,12,NQU6
33,1,42004177,29133.0,29133.0,29133.0,29133.0,1,NQU6
33,1,42004177,29119.25,29130.5,29115.75,29127.75,64,NQU6
33,1,42004177,29127.75,29129.25,29125.0,29125.5,26,NQU6
33,1,42004177,29127.5,29127.5,29122.0,29122.0,36,NQU6
33,1,42004177,29109.5,29112.75,29109.5,29112.75,2,NQU6
33,1,42004177,29117.25,29117.25,29117.25,29117.25,1,NQU6
33,1,42004177,29109.0,29117.75,29109.0,29117.75,7,NQU6
33,1,42004177,29118.25,29205.75,29105.0,29105.0,25,NQU6
33,1,42004177,29123.25,29180.0,29123.25,29180.0,22,NQU6
33,1,42004177,29208.5,29227.5,29208.5,29220.0,14,NQU6
33,1,42004177,29207.5,29207.5,29187.75,29187.75,4,NQU6
33,1,42004177,29201.25,29211.5,29200.5,29211.5,4,NQU6
33,1,42004177,29209.25,29209.25,29174.25,29174.25,5,NQU6
33,1,42004177,29169.0,29169.5,29169.0,29169.5,3,NQU6
33,1,42004177,29163.75,29176.25,29163.75,29176.25,5,NQU6
33,1,42004177,29181.0,29187.75,29181.0,29181.75,6,NQU6
33,1,42004177,29200.0,29200.0,29200.0,29200.0,4,NQU6
33,1,42004177,29219.0,29220.5,29219.0,29220.5,3,NQU6
33,1,42004177,29252.75,29267.75,29252.75,29267.75,4,NQU6
33,1,42004177,29265.75,29269.5,29265.75,29269.5,2,NQU6
33,1,42004177,29245.5,29245.5,29243.5,29243.5,2,NQU6
33,1,42004177,29268.25,29268.25,29268.25,29268.25,1,NQU6
33,1,42004177,29276.0,29282.25,29276.0,29279.75,3,NQU6
33,1,42004177,29285.5,29285.5,29270.0,29270.0,2,NQU6
33,1,42004177,29294.25,29299.0,29290.0,29296.5,5,NQU6
33,1,42004177,29291.5,29291.5,29291.5,29291.5,1,NQU6
33,1,42004177,29277.5,29277.5,29277.5,29277.5,3,NQU6
33,1,42004177,29277.5,29277.5,29277.5,29277.5,14,NQU6
33,1,42004177,29285.0,29285.0,29270.25,29270.25,12,NQU6
33,1,42004177,29253.25,29253.25,29253.25,29253.25,1,NQU6
33,1,42004177,29239.5,29239.5,29239.5,29239.5,1,NQU6
33,1,42004177,29264.0,29264.0,29253.0,29253.0,6,NQU6
33,1,42004177,29238.0,29238.0,29237.5,29237.5,2,NQU6
33,1,42004177,29253.0,29253.0,29253.0,29253.0,2,NQU6
33,1,42004177,29267.5,29275.0,29267.5,29275.0,3,NQU6
33,1,42004177,29272.0,29272.0,29268.5,29268.5,3,NQU6
33,1,42004177,29271.25,29271.25,29271.25,29271.25,1,NQU6
33,1,42004177,29295.0,29295.0,29295.0,29295.0,3,NQU6
33,1,42004177,29296.5,29296.5,29296.5,29296.5,1,NQU6
33,1,42004177,29293.25,29295.5,29288.75,29288.75,15,NQU6
33,1,42004177,29287.0,29287.0,29287.0,29287.0,10,NQU6
33,1,42004177,29256.75,29256.75,29256.75,29256.75,1,NQU6
33,1,42004177,29252.0,29252.0,29246.0,29246.0,2,NQU6
33,1,42004177,29258.0,29258.0,29258.0,29258.0,10,NQU6
33,1,42004177,29263.0,29263.0,29263.0,29263.0,1,NQU6
33,1,42004177,29260.0,29260.0,29260.0,29260.0,1,NQU6
33,1,42004177,29260.0,29260.0,29260.0,29260.0,3,NQU6
33,1,42004177,29252.75,29252.75,29252.75,29252.75,1,NQU6
33,1,42004177,29258.0,29258.5,29258.0,29258.5,2,NQU6
33,1,42004177,29248.0,29248.0,29248.0,29248.0,1,NQU6
33,1,42004177,29168.0,29194.75,29168.0,29194.75,12,NQU6
33,1,42004177,29183.75,29183.75,29183.75,29183.75,1,NQU6
33,1,42004177,29206.0,29206.0,29206.0,29206.0,1,NQU6
33,1,42004177,29210.75,29220.0,29203.75,29220.0,4,NQU6
33,1,42004177,29223.0,29230.0,29223.0,29230.0,8,NQU6
33,1,42004177,29239.5,29239.5,29239.5,29239.5,1,NQU6
33,1,42004177,29262.25,29262.25,29262.25,29262.25,2,NQU6
33,1,42004177,29279.25,29279.25,29279.25,29279.25,1,NQU6
33,1,42004177,29264.0,29269.0,29264.0,29269.0,4,NQU6
33,1,42004177,29242.75,29242.75,29238.25,29238.25,2,NQU6
33,1,42004177,29238.0,29238.0,29238.0,29238.0,3,NQU6
33,1,42004177,29242.5,29247.5,29238.0,29247.5,6,NQU6
33,1,42004177,29252.5,29252.5,29252.25,29252.25,2,NQU6
33,1,42004177,29244.0,29244.0,29244.0,29244.0,1,NQU6
33,1,42004177,29241.25,29243.0,29241.25,29243.0,2,NQU6
33,1,42004177,29230.0,29230.0,29230.0,29230.0,1,NQU6
33,1,42004177,29239.0,29246.0,29239.0,29246.0,3,NQU6
33,1,42004177,29244.75,29265.75,29244.75,29265.75,9,NQU6
33,1,42004177,29263.5,29263.5,29259.75,29261.0,4,NQU6
33,1,42004177,29261.0,29261.0,29261.0,29261.0,1,NQU6
33,1,42004177,29274.75,29275.0,29274.75,29275.0,2,NQU6
33,1,42004177,29270.5,29270.5,29270.5,29270.5,1,NQU6
33,1,42004177,29265.0,29265.0,29252.0,29252.0,2,NQU6
33,1,42004177,29276.75,29276.75,29276.75,29276.75,1,NQU6
33,1,42004177,29277.0,29287.0,29277.0,29287.0,3,NQU6
33,1,42004177,29301.0,29301.0,29301.0,29301.0,1,NQU6
33,1,42004177,29302.75,29329.0,29302.75,29329.0,9,NQU6
33,1,42004177,29321.0,29343.0,29321.0,29343.0,22,NQU6
33,1,42004177,29342.0,29347.5,29342.0,29347.5,2,NQU6
33,1,42004177,29362.0,29362.0,29362.0,29362.0,2,NQU6
33,1,42004177,29372.0,29374.75,29360.0,29360.0,5,NQU6
33,1,42004177,29357.0,29357.0,29354.0,29354.0,3,NQU6
33,1,42004177,29342.25,29342.25,29342.25,29342.25,1,NQU6
33,1,42004177,29340.75,29343.5,29340.75,29343.5,5,NQU6
33,1,42004177,29364.75,29379.75,29364.75,29379.75,4,NQU6
33,1,42004177,29366.75,29366.75,29357.25,29357.25,8,NQU6
33,1,42004177,29376.5,29376.5,29368.0,29368.0,2,NQU6
33,1,42004177,29356.75,29357.0,29356.25,29356.25,4,NQU6
33,1,42004177,29350.25,29355.75,29349.5,29355.75,9,NQU6
33,1,42004177,29387.0,29387.5,29384.25,29384.25,5,NQU6
33,1,42004177,29398.75,29411.25,29398.75,29411.25,5,NQU6
33,1,42004177,29413.75,29419.5,29405.0,29408.25,32,NQU6
33,1,42004177,29403.25,29403.5,29390.25,29390.25,13,NQU6
33,1,42004177,29405.75,29408.5,29405.75,29408.5,3,NQU6
33,1,42004177,29407.75,29414.75,29407.75,29414.75,2,NQU6
33,1,42004177,29401.5,29401.75,29392.0,29392.0,3,NQU6
33,1,42004177,29409.75,29412.25,29409.75,29412.25,3,NQU6
33,1,42004177,29429.0,29429.0,29429.0,29429.0,1,NQU6
33,1,42004177,29419.75,29425.75,29419.75,29422.5,11,NQU6
33,1,42004177,29430.0,29454.75,29430.0,29454.75,7,NQU6
33,1,42004177,29457.5,29457.75,29457.5,29457.5,4,NQU6
33,1,42004177,29472.75,29478.5,29472.75,29478.0,12,NQU6
33,1,42004177,29460.5,29461.5,29454.0,29456.25,19,NQU6
33,1,42004177,29470.0,29473.25,29470.0,29473.25,5,NQU6
33,1,42004177,29477.25,29477.25,29477.25,29477.25,10,NQU6
33,1,42004177,29470.25,29470.25,29470.25,29470.25,1,NQU6
33,1,42004177,29498.0,29498.0,29498.0,29498.0,1,NQU6
33,1,42004177,29499.0,29500.0,29499.0,29500.0,2,NQU6
33,1,42004177,29504.75,29510.25,29504.75,29510.25,2,NQU6
33,1,42004177,29510.0,29510.0,29510.0,29510.0,1,NQU6
33,1,42004177,29510.0,29514.0,29510.0,29514.0,2,NQU6
33,1,42004177,29514.5,29514.5,29513.5,29513.5,11,NQU6
33,1,42004177,29502.5,29502.5,29502.5,29502.5,1,NQU6
33,1,42004177,29511.75,29515.75,29508.0,29508.0,5,NQU6
33,1,42004177,29517.25,29517.25,29517.25,29517.25,1,NQU6
33,1,42004177,29539.75,29540.25,29538.25,29540.25,3,NQU6
33,1,42004177,29558.0,29561.5,29553.0,29553.0,7,NQU6
33,1,42004177,29560.0,29560.0,29557.75,29557.75,2,NQU6
33,1,42004177,29571.75,29571.75,29571.75,29571.75,2,NQU6
33,1,42004177,29553.0,29553.0,29547.25,29547.25,16,NQU6
33,1,42004177,29552.5,29558.25,29551.0,29551.0,4,NQU6
33,1,42004177,29542.0,29542.0,29542.0,29542.0,1,NQU6
33,1,42004177,29522.0,29522.0,29522.0,29522.0,1,NQU6
33,1,42004177,29514.0,29520.5,29511.25,29520.5,5,NQU6
33,1,42004177,29528.0,29528.0,29528.0,29528.0,1,NQU6
33,1,42004177,29515.5,29515.5,29502.75,29505.25,45,NQU6
33,1,42004177,29510.0,29529.5,29509.75,29529.5,13,NQU6
33,1,42004177,29502.5,29502.5,29502.5,29502.5,1,NQU6
33,1,42004177,29493.5,29493.5,29493.5,29493.5,12,NQU6
33,1,42004177,29486.75,29486.75,29484.5,29484.5,4,NQU6
33,1,42004177,29481.75,29481.75,29481.75,29481.75,1,NQU6
33,1,42004177,29463.25,29463.25,29460.75,29460.75,2,NQU6
33,1,42004177,29452.25,29459.75,29450.0,29450.0,14,NQU6
33,1,42004177,29474.25,29491.25,29474.25,29491.25,2,NQU6
33,1,42004177,29489.75,29489.75,29489.75,29489.75,1,NQU6
33,1,42004177,29502.0,29502.0,29482.0,29482.0,5,NQU6
33,1,42004177,29492.0,29497.5,29492.0,29492.0,12,NQU6
33,1,42004177,29512.5,29512.5,29500.5,29500.5,14,NQU6
33,1,42004177,29506.25,29506.25,29500.25,29500.25,15,NQU6
33,1,42004177,29491.0,29492.0,29486.25,29486.25,6,NQU6
33,1,42004177,29495.75,29500.0,29485.5,29490.75,8,NQU6
33,1,42004177,29488.0,29488.0,29487.0,29488.0,3,NQU6
33,1,42004177,29512.0,29513.5,29510.0,29510.0,6,NQU6
33,1,42004177,29513.0,29517.25,29500.25,29500.25,10,NQU6
33,1,42004177,29488.75,29488.75,29488.75,29488.75,1,NQU6
33,1,42004177,29465.75,29467.75,29463.0,29463.0,9,NQU6
33,1,42004177,29464.5,29472.0,29461.25,29464.25,18,NQU6
33,1,42004177,29470.5,29470.5,29470.5,29470.5,1,NQU6
33,1,42004177,29474.5,29474.5,29457.5,29457.5,2,NQU6
33,1,42004177,29425.25,29425.25,29400.5,29410.25,31,NQU6
33,1,42004177,29434.0,29434.0,29410.75,29410.75,9,NQU6
33,1,42004177,29413.5,29413.5,29409.0,29409.0,4,NQU6
33,1,42004177,29426.0,29426.0,29413.75,29413.75,2,NQU6
33,1,42004177,29415.5,29415.5,29396.5,29396.5,6,NQU6
33,1,42004177,29390.0,29390.75,29383.25,29390.75,13,NQU6
33,1,42004177,29405.0,29411.75,29396.25,29410.75,10,NQU6
33,1,42004177,29415.25,29421.25,29407.0,29407.0,5,NQU6
33,1,42004177,29423.5,29423.5,29423.5,29423.5,10,NQU6
33,1,42004177,29405.5,29405.5,29404.5,29404.5,2,NQU6
33,1,42004177,29402.5,29402.5,29375.25,29375.25,11,NQU6
33,1,42004177,29390.25,29390.25,29390.25,29390.25,1,NQU6
33,1,42004177,29399.25,29403.75,29398.75,29402.5,5,NQU6
33,1,42004177,29403.0,29403.0,29369.75,29372.0,14,NQU6
33,1,42004177,29365.0,29365.0,29359.5,29359.5,3,NQU6
33,1,42004177,29348.0,29348.0,29300.0,29314.25,10,NQU6
33,1,42004177,29344.0,29440.5,29342.25,29433.5,22,NQU6
33,1,42004177,29416.0,29416.0,29416.0,29416.0,1,NQU6
33,1,42004177,29382.75,29382.75,29382.75,29382.75,1,NQU6
33,1,42004177,29374.5,29374.5,29372.0,29372.0,17,NQU6
33,1,42004177,29375.75,29380.75,29375.75,29380.75,2,NQU6
33,1,42004177,29377.0,29391.75,29377.0,29379.75,5,NQU6
33,1,42004177,29368.5,29371.25,29368.5,29371.0,4,NQU6
33,1,42004177,29395.0,29395.0,29391.25,29392.5,5,NQU6
33,1,42004177,29383.75,29395.0,29383.75,29395.0,7,NQU6
33,1,42004177,29424.5,29448.0,29421.75,29438.25,21,NQU6
33,1,42004177,29450.25,29450.25,29415.0,29415.0,3,NQU6
33,1,42004177,29434.75,29440.5,29434.75,29440.5,2,NQU6
33,1,42004177,29445.5,29445.5,29445.5,29445.5,1,NQU6
33,1,42004177,29422.0,29422.0,29403.25,29411.5,18,NQU6
33,1,42004177,29426.5,29426.5,29423.75,29423.75,6,NQU6
33,1,42004177,29447.75,29447.75,29444.0,29444.25,3,NQU6
33,1,42004177,29442.0,29442.0,29442.0,29442.0,10,NQU6
33,1,42004177,29415.0,29415.0,29410.25,29410.25,11,NQU6
33,1,42004177,29435.5,29435.5,29428.0,29433.5,10,NQU6
33,1,42004177,29430.5,29451.5,29430.5,29451.5,2,NQU6
33,1,42004177,29442.25,29442.25,29442.25,29442.25,1,NQU6
33,1,42004177,29463.75,29463.75,29463.75,29463.75,1,NQU6
33,1,42004177,29446.5,29446.5,29431.0,29431.0,3,NQU6
33,1,42004177,29435.0,29435.0,29435.0,29435.0,1,NQU6
33,1,42004177,29435.0,29435.0,29423.25,29423.25,5,NQU6
33,1,42004177,29443.0,29443.0,29441.25,29441.25,2,NQU6
33,1,42004177,29449.5,29449.5,29436.75,29436.75,2,NQU6
33,1,42004177,29436.5,29436.5,29424.0,29424.0,10,NQU6
33,1,42004177,29405.0,29405.0,29405.0,29405.0,1,NQU6
33,1,42004177,29406.75,29422.0,29406.75,29422.0,2,NQU6
33,1,42004177,29437.25,29437.25,29437.25,29437.25,1,NQU6
33,1,42004177,29435.25,29435.75,29435.25,29435.75,18,NQU6
33,1,42004177,29418.0,29421.75,29418.0,29421.75,2,NQU6
33,1,42004177,29402.25,29407.25,29402.25,29407.25,2,NQU6
33,1,42004177,29403.25,29403.25,29395.25,29395.25,2,NQU6
33,1,42004177,29395.5,29395.5,29395.0,29395.0,3,NQU6
33,1,42004177,29410.0,29410.0,29410.0,29410.0,3,NQU6
33,1,42004177,29415.5,29415.5,29415.5,29415.5,1,NQU6
33,1,42004177,29442.5,29442.5,29442.5,29442.5,1,NQU6
33,1,42004177,29450.0,29450.0,29450.0,29450.0,1,NQU6
33,1,42004177,29447.25,29447.25,29444.75,29444.75,2,NQU6
33,1,42004177,29431.0,29431.0,29420.5,29420.5,9,NQU6
33,1,42004177,29435.75,29451.0,29422.75,29451.0,17,NQU6
33,1,42004177,29463.75,29463.75,29463.75,29463.75,1,NQU6
33,1,42004177,29449.75,29449.75,29435.25,29437.0,16,NQU6
