ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-04-19 23:00:00+00:00,34,1,42004177,26915.0,26915.0,26894.0,26894.0,7,NQU6
2026-04-20 00:00:00+00:00,34,1,42004177,26875.0,26905.0,26865.0,26905.0,7,NQU6
2026-04-20 01:00:00+00:00,34,1,42004177,26925.0,26939.0,26925.0,26939.0,7,NQU6
2026-04-20 02:00:00+00:00,34,1,42004177,26935.0,26937.5,26929.25,26930.5,5,NQU6
2026-04-20 03:00:00+00:00,34,1,42004177,26917.75,26917.75,26917.75,26917.75,1,NQU6
2026-04-20 04:00:00+00:00,34,1,42004177,26905.75,26920.75,26898.25,26920.75,6,NQU6
2026-04-20 05:00:00+00:00,34,1,42004177,26905.0,26905.0,26876.25,26876.25,5,NQU6
2026-04-20 06:00:00+00:00,34,1,42004177,26889.25,26935.0,26889.25,26919.0,7,NQU6
2026-04-20 07:00:00+00:00,34,1,42004177,26947.0,26947.25,26897.75,26905.0,18,NQU6
2026-04-20 08:00:00+00:00,34,1,42004177,26892.75,26940.0,26871.0,26938.0,12,NQU6
2026-04-20 09:00:00+00:00,34,1,42004177,26952.75,26957.0,26940.25,26940.25,4,NQU6
2026-04-20 10:00:00+00:00,34,1,42004177,26964.0,26964.0,26964.0,26964.0,1,NQU6
2026-04-20 11:00:00+00:00,34,1,42004177,26937.25,26950.25,26925.0,26948.0,11,NQU6
2026-04-20 12:00:00+00:00,34,1,42004177,26957.25,27015.0,26950.0,27005.0,8,NQU6
2026-04-20 13:00:00+00:00,34,1,42004177,26992.75,27057.5,26981.25,27032.5,32,NQU6
2026-04-20 14:00:00+00:00,34,1,42004177,27026.75,27026.75,26865.0,26880.0,74,NQU6
2026-04-20 15:00:00+00:00,34,1,42004177,26896.0,26942.0,26816.0,26896.5,64,NQU6
2026-04-20 16:00:00+00:00,34,1,42004177,26883.75,26938.25,26883.75,26917.25,15,NQU6
2026-04-20 17:00:00+00:00,34,1,42004177,26950.0,26970.5,26930.0,26950.75,20,NQU6
2026-04-20 18:00:00+00:00,34,1,42004177,26947.5,26990.0,26944.75,26987.25,30,NQU6
2026-04-20 19:00:00+00:00,34,1,42004177,26981.75,26990.0,26967.25,26990.0,10,NQU6
2026-04-20 20:00:00+00:00,34,1,42004177,27007.5,27040.0,27007.5,27040.0,2,NQU6
2026-04-20 22:00:00+00:00,34,1,42004177,27050.0,27050.0,27050.0,27050.0,1,NQU6
2026-04-20 23:00:00+00:00,34,1,42004177,27052.0,27052.0,27040.0,27040.0,2,NQU6
2026-04-21 00:00:00+00:00,34,1,42004177,27044.5,27058.25,27044.0,27058.0,7,NQU6
2026-04-21 01:00:00+00:00,34,1,42004177,27052.5,27052.5,27052.5,27052.5,1,NQU6
2026-04-21 03:00:00+00:00,34,1,42004177,27049.0,27050.0,27049.0,27050.0,2,NQU6
2026-04-21 04:00:00+00:00,34,1,42004177,27070.0,27070.0,27070.0,27070.0,1,NQU6
2026-04-21 05:00:00+00:00,34,1,42004177,27078.5,27078.5,27064.75,27064.75,4,NQU6
2026-04-21 06:00:00+00:00,34,1,42004177,27072.25,27090.75,27072.25,27089.25,3,NQU6
2026-04-21 07:00:00+00:00,34,1,42004177,27066.0,27070.0,27066.0,27070.0,2,NQU6
2026-04-21 08:00:00+00:00,34,1,42004177,27045.25,27094.0,27045.25,27094.0,2,NQU6
2026-04-21 09:00:00+00:00,34,1,42004177,27071.0,27080.0,27064.0,27080.0,6,NQU6
2026-04-21 10:00:00+00:00,34,1,42004177,27085.0,27118.0,27085.0,27118.0,4,NQU6
2026-04-21 11:00:00+00:00,34,1,42004177,27118.25,27143.25,27096.0,27122.5,16,NQU6
2026-04-21 12:00:00+00:00,34,1,42004177,27109.0,27109.0,27084.0,27085.0,7,NQU6
2026-04-21 13:00:00+00:00,34,1,42004177,27060.25,27071.0,26974.0,27071.0,81,NQU6
2026-04-21 14:00:00+00:00,34,1,42004177,27078.5,27112.25,27011.5,27011.5,45,NQU6
2026-04-21 15:00:00+00:00,34,1,42004177,26953.5,27024.25,26911.0,26966.25,61,NQU6
2026-04-21 16:00:00+00:00,34,1,42004177,27004.0,27021.25,26910.0,26910.0,29,NQU6
2026-04-21 17:00:00+00:00,34,1,42004177,26926.0,26988.0,26857.0,26935.25,50,NQU6
2026-04-21 18:00:00+00:00,34,1,42004177,26943.25,26974.75,26906.75,26953.25,41,NQU6
2026-04-21 19:00:00+00:00,34,1,42004177,26990.25,27027.75,26796.75,26872.5,43,NQU6
2026-04-21 20:00:00+00:00,34,1,42004177,26877.25,27015.0,26847.0,26978.25,40,NQU6
2026-04-21 22:00:00+00:00,34,1,42004177,27003.25,27003.25,27003.25,27003.25,1,NQU6
2026-04-22 00:00:00+00:00,34,1,42004177,27038.5,27060.0,27038.5,27040.0,6,NQU6
2026-04-22 01:00:00+00:00,34,1,42004177,27060.0,27069.5,27057.0,27065.75,5,NQU6
2026-04-22 02:00:00+00:00,34,1,42004177,27068.25,27074.0,27062.0,27062.0,6,NQU6
2026-04-22 03:00:00+00:00,34,1,42004177,27067.0,27068.25,27050.0,27050.0,6,NQU6
2026-04-22 04:00:00+00:00,34,1,42004177,27057.75,27057.75,27052.0,27052.0,4,NQU6
2026-04-22 05:00:00+00:00,34,1,42004177,27043.5,27095.0,27043.5,27072.5,17,NQU6
2026-04-22 06:00:00+00:00,34,1,42004177,27064.75,27064.75,27064.75,27064.75,1,NQU6
2026-04-22 08:00:00+00:00,34,1,42004177,27030.0,27050.0,27030.0,27049.75,5,NQU6
2026-04-22 09:00:00+00:00,34,1,42004177,27101.75,27101.75,27069.0,27069.0,2,NQU6
2026-04-22 10:00:00+00:00,34,1,42004177,27081.75,27081.75,27069.0,27070.5,4,NQU6
2026-04-22 11:00:00+00:00,34,1,42004177,27069.25,27069.25,27069.25,27069.25,1,NQU6
2026-04-22 12:00:00+00:00,34,1,42004177,27100.0,27142.0,27073.75,27073.75,30,NQU6
2026-04-22 13:00:00+00:00,34,1,42004177,27111.5,27128.25,27058.5,27106.75,36,NQU6
2026-04-22 14:00:00+00:00,34,1,42004177,27110.0,27231.5,27110.0,27212.5,80,NQU6
2026-04-22 15:00:00+00:00,34,1,42004177,27194.25,27251.5,27187.5,27236.75,46,NQU6
2026-04-22 16:00:00+00:00,34,1,42004177,27226.25,27239.75,27203.75,27203.75,40,NQU6
2026-04-22 17:00:00+00:00,34,1,42004177,27219.0,27293.75,27219.0,27278.75,60,NQU6
2026-04-22 18:00:00+00:00,34,1,42004177,27283.0,27283.0,27242.5,27256.5,13,NQU6
2026-04-22 19:00:00+00:00,34,1,42004177,27244.25,27333.5,27228.0,27325.25,75,NQU6
2026-04-22 20:00:00+00:00,34,1,42004177,27325.0,27377.5,27322.5,27328.0,44,NQU6
2026-04-22 22:00:00+00:00,34,1,42004177,27331.5,27331.5,27324.25,27324.25,5,NQU6
2026-04-23 00:00:00+00:00,34,1,42004177,27326.75,27326.75,27110.0,27261.75,27,NQU6
2026-04-23 02:00:00+00:00,34,1,42004177,27226.75,27226.75,27197.25,27202.25,8,NQU6
2026-04-23 03:00:00+00:00,34,1,42004177,27151.0,27151.0,27120.0,27150.0,5,NQU6
2026-04-23 05:00:00+00:00,34,1,42004177,27200.75,27224.25,27195.75,27224.25,5,NQU6
2026-04-23 06:00:00+00:00,34,1,42004177,27228.75,27248.0,27228.75,27232.25,6,NQU6
2026-04-23 07:00:00+00:00,34,1,42004177,27227.75,27227.75,27227.75,27227.75,1,NQU6
2026-04-23 08:00:00+00:00,34,1,42004177,27200.0,27200.0,27200.0,27200.0,1,NQU6
2026-04-23 09:00:00+00:00,34,1,42004177,27133.5,27133.5,27133.5,27133.5,1,NQU6
2026-04-23 10:00:00+00:00,34,1,42004177,27209.0,27209.0,27209.0,27209.0,1,NQU6
2026-04-23 11:00:00+00:00,34,1,42004177,27196.75,27292.75,27196.75,27276.25,12,NQU6
2026-04-23 12:00:00+00:00,34,1,42004177,27274.75,27322.75,27208.75,27256.5,38,NQU6
2026-04-23 13:00:00+00:00,34,1,42004177,27258.25,27340.0,27221.0,27268.0,41,NQU6
2026-04-23 14:00:00+00:00,34,1,42004177,27234.75,27351.25,27225.0,27351.25,48,NQU6
2026-04-23 15:00:00+00:00,34,1,42004177,27352.25,27400.0,27312.0,27336.5,39,NQU6
2026-04-23 16:00:00+00:00,34,1,42004177,27342.5,27364.5,27292.0,27328.0,20,NQU6
2026-04-23 17:00:00+00:00,34,1,42004177,27338.75,27338.75,26933.0,27128.5,266,NQU6
2026-04-23 18:00:00+00:00,34,1,42004177,27135.5,27221.25,27090.75,27103.25,126,NQU6
2026-04-23 19:00:00+00:00,34,1,42004177,27111.75,27168.0,27096.0,27145.0,31,NQU6
2026-04-23 20:00:00+00:00,34,1,42004177,27200.0,27225.0,27200.0,27200.0,15,NQU6
2026-04-23 22:00:00+00:00,34,1,42004177,27241.5,27290.0,27241.5,27290.0,8,NQU6
2026-04-23 23:00:00+00:00,34,1,42004177,27283.5,27321.5,27283.5,27321.5,5,NQU6
2026-04-24 00:00:00+00:00,34,1,42004177,27330.0,27369.5,27327.0,27367.25,6,NQU6
2026-04-24 01:00:00+00:00,34,1,42004177,27365.25,27370.25,27354.25,27354.25,3,NQU6
2026-04-24 02:00:00+00:00,34,1,42004177,27320.25,27320.25,27311.0,27313.0,5,NQU6
2026-04-24 03:00:00+00:00,34,1,42004177,27272.5,27280.0,27272.5,27280.0,3,NQU6
2026-04-24 05:00:00+00:00,34,1,42004177,27330.5,27330.5,27330.5,27330.5,1,NQU6
2026-04-24 07:00:00+00:00,34,1,42004177,27344.75,27351.5,27331.5,27348.75,6,NQU6
2026-04-24 08:00:00+00:00,34,1,42004177,27380.0,27382.25,27334.75,27334.75,6,NQU6
2026-04-24 09:00:00+00:00,34,1,42004177,27336.0,27365.0,27336.0,27365.0,3,NQU6
2026-04-24 10:00:00+00:00,34,1,42004177,27380.0,27424.0,27380.0,27424.0,2,NQU6
2026-04-24 11:00:00+00:00,34,1,42004177,27437.0,27610.5,27437.0,27525.0,31,NQU6
2026-04-24 12:00:00+00:00,34,1,42004177,27523.5,27550.0,27463.0,27471.75,20,NQU6
2026-04-24 13:00:00+00:00,34,1,42004177,27477.0,27508.75,27384.25,27424.25,41,NQU6
2026-04-24 14:00:00+00:00,34,1,42004177,27457.0,27534.0,27410.25,27534.0,78,NQU6
2026-04-24 15:00:00+00:00,34,1,42004177,27542.0,27654.5,27539.0,27637.0,86,NQU6
2026-04-24 16:00:00+00:00,34,1,42004177,27642.25,27678.0,27614.75,27662.25,59,NQU6
2026-04-24 17:00:00+00:00,34,1,42004177,27661.25,27707.5,27618.0,27680.0,106,NQU6
2026-04-24 18:00:00+00:00,34,1,42004177,27685.0,27690.0,27634.5,27655.0,44,NQU6
2026-04-24 19:00:00+00:00,34,1,42004177,27676.0,27693.0,27656.0,27688.0,63,NQU6
2026-04-24 20:00:00+00:00,34,1,42004177,27685.25,27690.0,27660.0,27685.0,20,NQU6
2026-04-26 22:00:00+00:00,34,1,42004177,27646.75,27646.75,27600.0,27639.25,21,NQU6
2026-04-26 23:00:00+00:00,34,1,42004177,27646.25,27646.25,27628.0,27631.0,8,NQU6
2026-04-27 00:00:00+00:00,34,1,42004177,27635.0,27708.0,27635.0,27702.25,21,NQU6
2026-04-27 01:00:00+00:00,34,1,42004177,27705.0,27785.0,27705.0,27784.0,39,NQU6
2026-04-27 02:00:00+00:00,34,1,42004177,27786.0,27786.0,27770.0,27770.0,6,NQU6
2026-04-27 03:00:00+00:00,34,1,42004177,27779.0,27779.0,27779.0,27779.0,1,NQU6
2026-04-27 04:00:00+00:00,34,1,42004177,27786.0,27793.0,27785.0,27793.0,6,NQU6
2026-04-27 05:00:00+00:00,34,1,42004177,27702.25,27702.25,27700.0,27700.0,2,NQU6
2026-04-27 06:00:00+00:00,34,1,42004177,27677.75,27677.75,27677.75,27677.75,1,NQU6
2026-04-27 07:00:00+00:00,34,1,42004177,27669.75,27669.75,27655.25,27655.25,3,NQU6
2026-04-27 08:00:00+00:00,34,1,42004177,27681.0,27681.0,27681.0,27681.0,1,NQU6
2026-04-27 09:00:00+00:00,34,1,42004177,27703.0,27710.0,27703.0,27710.0,3,NQU6
2026-04-27 10:00:00+00:00,34,1,42004177,27710.0,27728.75,27710.0,27728.75,9,NQU6
2026-04-27 11:00:00+00:00,34,1,42004177,27735.75,27740.0,27728.0,27734.0,15,NQU6
2026-04-27 12:00:00+00:00,34,1,42004177,27690.0,27690.0,27647.0,27670.0,18,NQU6
2026-04-27 13:00:00+00:00,34,1,42004177,27667.0,27667.0,27547.25,27659.0,101,NQU6
2026-04-27 14:00:00+00:00,34,1,42004177,27644.5,27649.5,27571.0,27610.0,93,NQU6
2026-04-27 15:00:00+00:00,34,1,42004177,27622.0,27626.25,27557.5,27623.5,45,NQU6
2026-04-27 16:00:00+00:00,34,1,42004177,27603.0,27650.0,27600.0,27630.0,21,NQU6
2026-04-27 17:00:00+00:00,34,1,42004177,27657.75,27688.5,27640.0,27688.5,17,NQU6
2026-04-27 18:00:00+00:00,34,1,42004177,27675.0,27675.0,27640.0,27650.0,11,NQU6
2026-04-27 19:00:00+00:00,34,1,42004177,27653.25,27700.0,27650.0,27688.5,27,NQU6
2026-04-27 20:00:00+00:00,34,1,42004177,27683.0,27683.0,27668.5,27668.5,31,NQU6
2026-04-27 22:00:00+00:00,34,1,42004177,27719.5,27748.5,27719.5,27747.5,12,NQU6
2026-04-27 23:00:00+00:00,34,1,42004177,27742.0,27742.0,27742.0,27742.0,1,NQU6
2026-04-28 00:00:00+00:00,34,1,42004177,27762.75,27762.75,27705.0,27716.0,6,NQU6
2026-04-28 01:00:00+00:00,34,1,42004177,27707.25,27730.75,27700.0,27700.0,5,NQU6
2026-04-28 02:00:00+00:00,34,1,42004177,27677.25,27677.25,27657.5,27657.5,5,NQU6
2026-04-28 04:00:00+00:00,34,1,42004177,27677.0,27677.0,27671.25,27671.25,2,NQU6
2026-04-28 05:00:00+00:00,34,1,42004177,27642.0,27642.0,27642.0,27642.0,1,NQU6
2026-04-28 08:00:00+00:00,34,1,42004177,27560.0,27595.0,27550.5,27595.0,3,NQU6
2026-04-28 09:00:00+00:00,34,1,42004177,27576.25,27576.25,27507.75,27507.75,2,NQU6
2026-04-28 10:00:00+00:00,34,1,42004177,27546.25,27546.25,27500.0,27505.5,25,NQU6
2026-04-28 11:00:00+00:00,34,1,42004177,27395.0,27400.0,27338.25,27347.0,17,NQU6
2026-04-28 12:00:00+00:00,34,1,42004177,27326.5,27402.0,27289.75,27400.5,39,NQU6
2026-04-28 13:00:00+00:00,34,1,42004177,27400.0,27498.0,27339.5,27454.5,111,NQU6
2026-04-28 14:00:00+00:00,34,1,42004177,27473.0,27481.0,27266.25,27298.0,79,NQU6
2026-04-28 15:00:00+00:00,34,1,42004177,27339.0,27346.5,27261.75,27261.75,34,NQU6
2026-04-28 16:00:00+00:00,34,1,42004177,27311.25,27340.0,27283.5,27333.0,32,NQU6
2026-04-28 17:00:00+00:00,34,1,42004177,27333.75,27380.5,27304.0,27380.5,15,NQU6
2026-04-28 18:00:00+00:00,34,1,42004177,27374.0,27437.75,27370.0,27426.0,16,NQU6
2026-04-28 19:00:00+00:00,34,1,42004177,27450.0,27458.0,27403.75,27416.0,21,NQU6
2026-04-28 20:00:00+00:00,34,1,42004177,27418.25,27442.25,27400.0,27442.0,9,NQU6
2026-04-28 22:00:00+00:00,34,1,42004177,27474.0,27474.0,27466.0,27466.0,2,NQU6
2026-04-28 23:00:00+00:00,34,1,42004177,27488.0,27488.0,27488.0,27488.0,1,NQU6
2026-04-29 00:00:00+00:00,34,1,42004177,27515.0,27530.0,27515.0,27530.0,2,NQU6
2026-04-29 01:00:00+00:00,34,1,42004177,27484.0,27504.5,27478.0,27503.0,10,NQU6
2026-04-29 02:00:00+00:00,34,1,42004177,27510.75,27510.75,27510.75,27510.75,1,NQU6
2026-04-29 03:00:00+00:00,34,1,42004177,27528.0,27528.0,27528.0,27528.0,1,NQU6
2026-04-29 04:00:00+00:00,34,1,42004177,27542.0,27542.0,27539.5,27539.5,2,NQU6
2026-04-29 05:00:00+00:00,34,1,42004177,27524.0,27550.0,27524.0,27550.0,2,NQU6
2026-04-29 06:00:00+00:00,34,1,42004177,27560.0,27560.0,27516.0,27516.0,4,NQU6
2026-04-29 07:00:00+00:00,34,1,42004177,27504.75,27504.75,27466.0,27466.0,4,NQU6
2026-04-29 08:00:00+00:00,34,1,42004177,27465.0,27483.25,27448.5,27483.25,5,NQU6
2026-04-29 09:00:00+00:00,34,1,42004177,27492.5,27492.5,27492.5,27492.5,1,NQU6
2026-04-29 11:00:00+00:00,34,1,42004177,27519.75,27519.75,27516.0,27516.0,2,NQU6
2026-04-29 12:00:00+00:00,34,1,42004177,27477.0,27492.25,27477.0,27492.25,2,NQU6
2026-04-29 13:00:00+00:00,34,1,42004177,27460.5,27480.25,27376.0,27472.25,54,NQU6
2026-04-29 14:00:00+00:00,34,1,42004177,27458.5,27562.75,27430.0,27547.75,99,NQU6
2026-04-29 15:00:00+00:00,34,1,42004177,27540.0,27540.0,27452.5,27478.0,133,NQU6
2026-04-29 16:00:00+00:00,34,1,42004177,27500.0,27514.0,27410.75,27454.75,19,NQU6
2026-04-29 17:00:00+00:00,34,1,42004177,27448.0,27493.5,27448.0,27493.5,11,NQU6
2026-04-29 18:00:00+00:00,34,1,42004177,27421.5,27527.5,27416.75,27523.25,40,NQU6
2026-04-29 19:00:00+00:00,34,1,42004177,27550.0,27580.0,27514.25,27546.75,45,NQU6
2026-04-29 20:00:00+00:00,34,1,42004177,27490.25,27663.25,27348.25,27461.75,43,NQU6
2026-04-29 22:00:00+00:00,34,1,42004177,27560.0,27740.75,27560.0,27731.5,27,NQU6
2026-04-29 23:00:00+00:00,34,1,42004177,27709.75,27793.0,27709.75,27789.0,9,NQU6
2026-04-30 00:00:00+00:00,34,1,42004177,27816.5,27860.0,27816.5,27848.0,19,NQU6
2026-04-30 01:00:00+00:00,34,1,42004177,27825.0,27825.0,27814.25,27814.25,2,NQU6
2026-04-30 02:00:00+00:00,34,1,42004177,27820.5,27820.5,27650.75,27655.75,26,NQU6
2026-04-30 03:00:00+00:00,34,1,42004177,27652.5,27652.5,27652.5,27652.5,1,NQU6
2026-04-30 04:00:00+00:00,34,1,42004177,27640.0,27640.0,27490.0,27490.0,36,NQU6
2026-04-30 05:00:00+00:00,34,1,42004177,27486.75,27552.0,27475.0,27475.0,23,NQU6
2026-04-30 06:00:00+00:00,34,1,42004177,27467.5,27535.25,27463.0,27535.25,4,NQU6
2026-04-30 07:00:00+00:00,34,1,42004177,27526.25,27604.0,27526.25,27602.75,15,NQU6
2026-04-30 08:00:00+00:00,34,1,42004177,27601.0,27626.75,27594.75,27610.5,9,NQU6
2026-04-30 09:00:00+00:00,34,1,42004177,27594.0,27686.0,27594.0,27624.25,8,NQU6
2026-04-30 10:00:00+00:00,34,1,42004177,27632.0,27650.25,27607.5,27607.5,8,NQU6
2026-04-30 11:00:00+00:00,34,1,42004177,27664.5,27731.25,27661.5,27689.0,38,NQU6
2026-04-30 12:00:00+00:00,34,1,42004177,27693.0,27783.5,27693.0,27776.0,21,NQU6
2026-04-30 13:00:00+00:00,34,1,42004177,27772.5,27772.5,27455.75,27489.0,170,NQU6
2026-04-30 14:00:00+00:00,34,1,42004177,27504.5,27611.25,27415.25,27611.25,260,NQU6
2026-04-30 15:00:00+00:00,34,1,42004177,27630.75,27670.0,27592.0,27640.0,50,NQU6
2026-04-30 16:00:00+00:00,34,1,42004177,27620.0,27673.75,27605.0,27608.5,94,NQU6
2026-04-30 17:00:00+00:00,34,1,42004177,27628.0,27792.0,27628.0,27790.0,39,NQU6
2026-04-30 18:00:00+00:00,34,1,42004177,27800.0,27840.0,27800.0,27805.0,66,NQU6
2026-04-30 19:00:00+00:00,34,1,42004177,27818.5,27866.5,27818.5,27829.75,45,NQU6
2026-04-30 20:00:00+00:00,34,1,42004177,27820.75,27854.25,27820.75,27843.0,59,NQU6
2026-04-30 22:00:00+00:00,34,1,42004177,27857.0,27896.75,27815.75,27815.75,18,NQU6
2026-04-30 23:00:00+00:00,34,1,42004177,27868.25,27868.25,27868.25,27868.25,1,NQU6
2026-05-01 00:00:00+00:00,34,1,42004177,27873.5,27876.5,27873.5,27876.5,2,NQU6
2026-05-01 01:00:00+00:00,34,1,42004177,27878.25,27899.25,27864.5,27897.0,9,NQU6
2026-05-01 02:00:00+00:00,34,1,42004177,27898.0,27898.0,27877.25,27877.25,2,NQU6
2026-05-01 05:00:00+00:00,34,1,42004177,27884.5,27888.0,27871.5,27871.5,3,NQU6
2026-05-01 07:00:00+00:00,34,1,42004177,27850.0,27850.0,27840.0,27840.0,2,NQU6
2026-05-01 08:00:00+00:00,34,1,42004177,27829.0,27829.0,27817.0,27817.0,2,NQU6
2026-05-01 10:00:00+00:00,34,1,42004177,27816.25,27820.75,27816.25,27820.75,4,NQU6
2026-05-01 11:00:00+00:00,34,1,42004177,27810.0,27814.25,27793.75,27814.25,11,NQU6
2026-05-01 12:00:00+00:00,34,1,42004177,27820.25,27868.25,27820.25,27826.25,25,NQU6
2026-05-01 13:00:00+00:00,34,1,42004177,27890.0,28094.75,27882.75,28090.0,175,NQU6
2026-05-01 14:00:00+00:00,34,1,42004177,28101.0,28157.0,28020.75,28082.0,208,NQU6
2026-05-01 15:00:00+00:00,34,1,42004177,28058.75,28167.75,28027.0,28143.0,271,NQU6
2026-05-01 16:00:00+00:00,34,1,42004177,28138.5,28142.0,28060.0,28098.25,128,NQU6
2026-05-01 17:00:00+00:00,34,1,42004177,28098.75,28145.0,28090.0,28145.0,99,NQU6
2026-05-01 18:00:00+00:00,34,1,42004177,28135.0,28140.0,28047.75,28071.0,61,NQU6
2026-05-01 19:00:00+00:00,34,1,42004177,28078.75,28151.25,28078.75,28085.0,81,NQU6
2026-05-01 20:00:00+00:00,34,1,42004177,28081.25,28085.0,28040.0,28040.0,34,NQU6
2026-05-03 22:00:00+00:00,34,1,42004177,28009.25,28155.75,28009.25,28110.0,12,NQU6
2026-05-03 23:00:00+00:00,34,1,42004177,28088.0,28088.0,28070.0,28080.0,5,NQU6
2026-05-04 00:00:00+00:00,34,1,42004177,28083.75,28146.0,28083.75,28146.0,11,NQU6
2026-05-04 01:00:00+00:00,34,1,42004177,28118.0,28167.0,28118.0,28167.0,5,NQU6
2026-05-04 02:00:00+00:00,34,1,42004177,28161.5,28187.25,28145.0,28182.5,10,NQU6
2026-05-04 03:00:00+00:00,34,1,42004177,28187.0,28187.0,28183.25,28184.25,3,NQU6
2026-05-04 04:00:00+00:00,34,1,42004177,28197.75,28202.75,28191.0,28191.0,9,NQU6
2026-05-04 05:00:00+00:00,34,1,42004177,28190.0,28214.5,28185.0,28186.0,8,NQU6
2026-05-04 06:00:00+00:00,34,1,42004177,28184.25,28184.25,28159.75,28159.75,8,NQU6
2026-05-04 07:00:00+00:00,34,1,42004177,28196.75,28196.75,28196.75,28196.75,1,NQU6
2026-05-04 08:00:00+00:00,34,1,42004177,28154.0,28154.0,28120.0,28141.0,21,NQU6
2026-05-04 09:00:00+00:00,34,1,42004177,28157.75,28171.5,28157.75,28161.25,4,NQU6
2026-05-04 10:00:00+00:00,34,1,42004177,28125.5,28125.5,27918.25,28066.75,80,NQU6
2026-05-04 11:00:00+00:00,34,1,42004177,28080.75,28092.25,28051.25,28080.75,31,NQU6
2026-05-04 12:00:00+00:00,34,1,42004177,28130.75,28130.75,28091.75,28091.75,7,NQU6
2026-05-04 13:00:00+00:00,34,1,42004177,28068.25,28145.75,28068.25,28145.75,40,NQU6
2026-05-04 14:00:00+00:00,34,1,42004177,28134.0,28185.5,28106.0,28150.75,58,NQU6
2026-05-04 15:00:00+00:00,34,1,42004177,28127.5,28148.25,27950.25,27983.0,77,NQU6
2026-05-04 16:00:00+00:00,34,1,42004177,27970.0,27985.75,27887.75,27952.25,77,NQU6
2026-05-04 17:00:00+00:00,34,1,42004177,27962.25,28052.0,27954.0,28052.0,43,NQU6
2026-05-04 18:00:00+00:00,34,1,42004177,28046.5,28061.75,27970.75,28006.75,43,NQU6
2026-05-04 19:00:00+00:00,34,1,42004177,28001.25,28034.5,28000.0,28026.75,32,NQU6
2026-05-04 20:00:00+00:00,34,1,42004177,27994.0,28007.75,27994.0,28007.75,5,NQU6
2026-05-04 22:00:00+00:00,34,1,42004177,28020.0,28020.0,27998.25,27998.25,3,NQU6
2026-05-04 23:00:00+00:00,34,1,42004177,27998.5,27998.5,27998.5,27998.5,1,NQU6
2026-05-05 00:00:00+00:00,34,1,42004177,28032.0,28040.0,28013.25,28040.0,4,NQU6
2026-05-05 01:00:00+00:00,34,1,42004177,28048.5,28067.5,28048.5,28067.0,7,NQU6
2026-05-05 02:00:00+00:00,34,1,42004177,28088.75,28088.75,28075.5,28075.5,8,NQU6
2026-05-05 03:00:00+00:00,34,1,42004177,28085.5,28091.0,28085.5,28091.0,2,NQU6
2026-05-05 04:00:00+00:00,34,1,42004177,28100.0,28104.25,28090.0,28090.0,3,NQU6
2026-05-05 05:00:00+00:00,34,1,42004177,28088.0,28103.25,28088.0,28101.5,4,NQU6
2026-05-05 06:00:00+00:00,34,1,42004177,28106.75,28133.0,28076.5,28132.0,13,NQU6
2026-05-05 07:00:00+00:00,34,1,42004177,28144.0,28155.5,28144.0,28155.5,6,NQU6
2026-05-05 08:00:00+00:00,34,1,42004177,28161.25,28185.75,28161.25,28185.0,24,NQU6
2026-05-05 09:00:00+00:00,34,1,42004177,28181.25,28200.75,28163.0,28185.25,30,NQU6
2026-05-05 10:00:00+00:00,34,1,42004177,28177.0,28204.25,28177.0,28204.25,7,NQU6
2026-05-05 11:00:00+00:00,34,1,42004177,28185.5,28198.0,28153.5,28198.0,29,NQU6
2026-05-05 12:00:00+00:00,34,1,42004177,28187.0,28248.25,28187.0,28233.0,27,NQU6
2026-05-05 13:00:00+00:00,34,1,42004177,28235.0,28359.0,28224.0,28336.5,126,NQU6
2026-05-05 14:00:00+00:00,34,1,42004177,28325.75,28392.0,28282.0,28352.5,109,NQU6
2026-05-05 15:00:00+00:00,34,1,42004177,28346.5,28397.0,28346.5,28382.0,46,NQU6
2026-05-05 16:00:00+00:00,34,1,42004177,28384.0,28400.0,28346.25,28387.75,56,NQU6
2026-05-05 17:00:00+00:00,34,1,42004177,28377.0,28420.0,28368.0,28418.5,58,NQU6
2026-05-05 18:00:00+00:00,34,1,42004177,28420.0,28437.0,28409.25,28409.25,23,NQU6
2026-05-05 19:00:00+00:00,34,1,42004177,28432.5,28437.0,28363.0,28392.25,37,NQU6
2026-05-05 20:00:00+00:00,34,1,42004177,28370.75,28500.0,28369.25,28450.0,49,NQU6
2026-05-05 22:00:00+00:00,34,1,42004177,28500.0,28653.0,28500.0,28634.0,39,NQU6
2026-05-05 23:00:00+00:00,34,1,42004177,28633.5,28633.5,28620.0,28630.0,4,NQU6
2026-05-06 00:00:00+00:00,34,1,42004177,28625.0,28625.0,28530.0,28530.0,9,NQU6
2026-05-06 01:00:00+00:00,34,1,42004177,28527.5,28548.0,28523.75,28548.0,11,NQU6
2026-05-06 02:00:00+00:00,34,1,42004177,28548.75,28548.75,28520.0,28520.0,6,NQU6
2026-05-06 03:00:00+00:00,34,1,42004177,28548.75,28583.75,28543.0,28580.0,9,NQU6
2026-05-06 04:00:00+00:00,34,1,42004177,28574.5,28597.5,28571.25,28597.5,15,NQU6
2026-05-06 05:00:00+00:00,34,1,42004177,28588.0,28609.0,28588.0,28609.0,6,NQU6
2026-05-06 06:00:00+00:00,34,1,42004177,28582.75,28582.75,28569.5,28576.75,21,NQU6
